station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],overlap_count,유분[mg/L]
주문진연안5_연안,2007-08-01,128.8741667,37.86111111,215.528,32.3,20.65,0.4846,3.6,7.04,7.57,79.8096,1.246,4.922,15.916,10.0,35.4398,0.439472,18.2778,16.0,1,
주문진연안5_연안,2007-11-01,128.8741667,37.86111111,80.42,33.78,14.71,0.501,1.2,7.85537,8.01,295.27,3.273,5.447,25.502,8.0,39.773,1.0787,10.998,30.8,1,
주문진연안H1_항만,2007-02-01,128.8313889,37.89055556,328.84,32.85,8.78,0.474,3.4,8.77,7.88,322.672,7.708,39.671,32.814,3.0,218.914,1.31,178.392,55.608,1,
주문진연안H1_항만,2007-08-01,128.8313889,37.89055556,1515.88,30.99,20.22,0.92388,5.6,6.57,7.65,400.332,7.288,6.642,178.0,4.0,232.0,2.44,46.7258,30.0,1,
죽변연안3_연안,2007-02-01,129.4313889,36.97472222,179.0,33.86,11.48,0.1985,6.0,10.47,8.08,191.0,7.0,7.0,70.0,10.0,84.0,0.6,7.0,17.0,1,
죽변연안3_연안,2007-05-01,129.4313889,36.97472222,172.439,33.84,12.53,2.22382,6.2,9.88,7.96,29.0895,1.82621,0.551565,13.1108,8.0,24.0694,0.739112,9.13248,15.2184,1,
죽변연안3_연안,2007-08-01,129.4313889,36.97472222,109.402,33.75,19.29,0.08288,6.2,8.95,7.92,117.54,0.82646,1.33951,18.9685,13.0,58.5672,0.739112,38.7723,9.55789,1,
죽변연안3_연안,2007-11-01,129.4313889,36.97472222,127.735,33.36,17.34,1.19722,2.0,9.55,7.94,163.658,2.69266,4.96409,15.5484,8.0,112.175,0.938872,93.9341,8.81553,1,
죽변연안H1_항만,2007-02-01,129.4230556,37.05638889,481.0,33.52,11.03,0.95616,7.2,10.21,8.03,243.0,9.0,41.0,117.0,2.5,371.0,0.8,245.0,58.0,1,
죽변연안H1_항만,2007-08-01,129.4230556,37.05638889,241.588,33.13,21.79,7.31266,10.6,8.55,7.94,124.635,4.47888,1.49711,34.7795,3.0,58.3795,1.33839,19.1211,31.2719,1,
표선연안1_연안,2007-02-01,126.7675,33.28083333,259.109,34.4255,16.0308,0.71284,2.3,7.77987,8.0,282.722,3.36689,10.032,110.945,10.5,123.71,0.124196,9.39863,21.2677,1,
표선연안1_연안,2007-05-01,126.7675,33.28083333,596.876,34.2515,15.8854,0.38252,1.9,8.23108,8.06,296.373,7.44457,6.28554,57.2798,11.0,89.7668,0.11,25.0424,15.6077,1,
표선연안1_연안,2007-08-01,126.7675,33.28083333,693.0,32.57,26.9,1.99,1.2,7.29,8.3,235.0,0.0,2.0,11.0,14.0,26.0,0.48,16.0,10.0,1,
표선연안1_연안,2007-11-01,126.7675,33.28083333,714.0,34.03,21.85,1.66,1.7,7.55,8.19,209.0,2.0,0.0,63.0,16.0,75.0,0.16,10.0,13.0,1,
가막만2_환경관리,2008-02-01,127.68833,34.68917,580.0,33.66,3.24,2.9,8.8,10.41,8.18,40.0,1.0,4.0,59.0,3.8,81.0,0.51,22.0,18.0,1,
가막만2_환경관리,2008-05-01,127.68833,34.68917,616.0,34.0,17.18,1.87,16.8,7.78,8.13,41.0,1.0,0.0,27.0,1.4,43.0,1.52,15.0,25.0,1,
가막만2_환경관리,2008-08-01,127.68833,34.68917,655.0,33.88,27.04,2.4,14.4,6.2,8.0,755.0,5.068,5.0,28.0,3.0,41.068,0.77,8.0,30.0,1,
가막만2_환경관리,2008-11-01,127.68833,34.68917,761.0,32.85,17.05,3.43,10.8,3.48,8.22,318.0,1.0,2.0,21.0,3.9,38.0,0.81,17.0,27.0,1,
강구연안1_연안,2008-02-01,129.4205556,36.38055556,121.071,33.9,11.27,0.39374,7.6,9.79,7.93,291.013,3.75906,12.2132,89.7143,11.0,105.623,0.838992,12.1495,20.8789,1,
강구연안1_연안,2008-05-01,129.4205556,36.38055556,107.876,33.81,15.64,1.331,4.8,9.52,8.06,24.339,0.84303,1.96464,21.4799,11.0,47.8405,0.759088,25.5176,40.5235,1,
강구연안1_연안,2008-08-01,129.4205556,36.38055556,146.284,33.17,21.73,1.56234,4.2,8.9,7.95,47.3741,0.654075,9.65948,13.3102,11.0,85.1139,0.439472,71.1496,18.378,1,
강구연안1_연안,2008-11-01,129.4205556,36.38055556,158.63,33.51,14.97,2.26442,2.4,8.12,7.94,242.752,11.9768,5.89392,77.3148,10.0,105.047,1.03875,15.7555,16.8159,1,
강릉연안4_연안,2008-02-01,128.9316667,37.80638889,201.863,33.97,10.07,0.788,4.4,8.72884,7.93,332.571,4.01206,15.5173,96.4303,11.0,107.233,0.986667,6.7902,26.204,1,
강릉연안4_연안,2008-05-01,128.9316667,37.80638889,272.196,34.13,11.71,5.1,2.8,10.3297,8.03,12.2725,2.8485,0.73915,8.60958,4.0,23.2645,1.5,11.8064,26.3518,1,
강릉연안4_연안,2008-08-01,128.9316667,37.80638889,82.9396,33.89,24.89,0.131,3.8,6.85666,8.13,97.7067,0.5845,4.19144,3.034,13.0,12.352,1.236,8.73348,13.571,1,
강릉연안4_연안,2008-11-01,128.9316667,37.80638889,236.434,33.26,15.01,2.58,6.8,7.69848,8.08,218.451,5.645,10.877,76.042,11.0,86.839,1.33333,5.152,22.355,1,
거제도남안4_연안,2008-02-01,128.6427778,34.67388889,253.0,,11.97,6.75,2.5,8.64,8.01,254.0,6.0,12.0,93.0,6.0,109.0,1.38,10.0,59.0,1,
거제도남안4_연안,2008-05-01,128.6427778,34.67388889,251.0,,14.52,0.95,4.4,8.34,8.1,233.0,10.0,22.0,41.0,4.0,63.0,1.47,12.0,44.0,1,
거제도남안4_연안,2008-08-01,128.6427778,34.67388889,208.0,33.98,16.97,2.1,12.0,5.94,8.07,340.0,6.0,11.0,80.0,3.0,111.0,1.95,24.0,28.0,1,
거제도남안4_연안,2008-11-01,128.6427778,34.67388889,170.0,33.79,16.74,1.005,1.2,6.03,8.12,530.7,13.0,42.3,147.206,0.009957,163.945,0.832,3.7388,54.0,1,
고창연안1_연안,2008-02-01,126.4605556,35.5725,237.0,30.58,2.83,1.1282,33.0,8.46,8.28,148.0,3.0,50.0,179.0,2.0,190.0,0.57,8.0,62.0,1,
고창연안1_연안,2008-05-01,126.4605556,35.5725,129.0,31.22,16.83,4.37948,33.0,10.81,7.89,49.0,0.9,22.0,67.0,2.0,83.9,2.11,16.0,46.0,1,
고창연안1_연안,2008-08-01,126.4605556,35.5725,613.778,31.61,27.21,1.40322,31.6,5.83851,7.73,93.5059,0.514035,17.7036,21.1287,1.0,23.1865,3.04,1.5438,42.5408,1,
고창연안1_연안,2008-11-01,126.4605556,35.5725,372.408,32.15,11.64,1.66342,5.2,7.13,7.82,116.713,1.13544,11.9875,13.819,2.0,103.564,1.08,88.6098,20.8372,1,
구룡포연안1_연안,2008-02-01,129.5638889,35.98305556,213.666,33.83,11.47,0.66774,1.8,9.87,7.88,252.7,5.27868,14.7347,69.3084,5.0,75.2394,0.579304,0.65232,21.9924,1,
구룡포연안1_연안,2008-05-01,129.5638889,35.98305556,120.417,33.53,14.11,8.63982,7.6,9.65,8.02,82.8685,1.94769,5.40276,8.76598,4.5,42.2247,0.4994,31.5111,26.3724,1,
구룡포연안1_연안,2008-08-01,129.5638889,35.98305556,166.86,33.44,17.69,3.4348,6.8,9.3,7.98,77.5081,1.14827,3.11068,16.1329,6.0,33.3091,0.519376,16.028,22.9725,1,
구룡포연안1_연안,2008-11-01,129.5638889,35.98305556,188.905,33.66,14.94,3.17942,5.6,8.15,7.94,258.398,7.76169,5.40276,91.9451,8.0,140.526,0.679184,40.8191,19.3888,1,
구룡포연안2_연안,2008-02-01,129.5880556,35.99777778,99.5776,33.87,12.12,1.42006,3.0,9.5,7.92,238.51,6.42506,13.1588,61.8666,4.0,71.7979,0.779064,3.50622,23.6627,1,
구룡포연안2_연안,2008-05-01,129.5880556,35.99777778,96.1184,33.35,14.13,5.9592,4.2,9.49,8.0,228.902,5.34888,11.9516,18.6325,5.0,61.3951,0.459448,37.4137,26.5562,1,
구룡포연안2_연안,2008-08-01,129.5880556,35.99777778,185.672,33.48,17.67,1.98752,7.0,9.13,7.97,230.206,5.27621,2.29208,11.7396,10.0,39.4005,0.918896,22.3847,25.5454,1,
구룡포연안2_연안,2008-11-01,129.5880556,35.99777778,216.34,33.73,15.03,2.40858,6.2,8.12,7.95,269.573,8.721,2.94696,68.895,8.0,136.234,1.23851,58.6179,18.4699,1,
구룡포연안H1_항만,2008-02-01,129.5563889,35.98555556,458.0,33.76,11.62,1.55168,10.0,10.2,8.04,269.0,7.0,15.0,99.0,5.0,136.0,0.58,30.0,30.0,1,
대정연안1_연안,2008-02-01,126.2516667,33.2025,261.0,34.36,14.78,0.93,1.4,7.94,8.09,296.0,4.0,8.0,84.0,11.0,91.0,1.88,3.0,11.0,1,
대정연안1_연안,2008-05-01,126.2516667,33.2025,244.0,34.19,14.54,3.21,3.5,8.07,8.14,280.0,4.0,4.0,60.0,8.5,68.0,0.99,5.0,13.0,1,
대정연안1_연안,2008-08-01,126.2516667,33.2025,486.0,32.71,22.35,1.63,1.4,6.98,8.33,421.0,2.0,1.0,143.0,10.0,181.0,0.18,36.0,8.0,1,
대정연안1_연안,2008-11-01,126.2516667,33.2025,106.0,33.08,22.66,0.46,2.0,7.59,8.15,233.0,4.0,3.0,37.0,15.0,47.0,0.21,7.0,10.0,1,
대정연안2_연안,2008-02-01,126.3275,33.22,282.0,34.26,15.07,1.01,1.8,7.17,8.12,236.0,4.0,10.0,90.0,12.0,97.0,2.75,3.0,11.0,1,
대정연안2_연안,2008-05-01,126.3275,33.22,167.0,34.49,14.79,3.44,3.0,6.77,8.13,299.0,2.0,5.0,57.0,7.0,64.0,1.47,5.0,12.0,1,
대정연안2_연안,2008-08-01,126.3275,33.22,381.0,31.68,26.51,0.76,1.0,7.29,8.42,526.0,1.0,2.0,61.0,11.5,118.0,0.28,56.0,8.0,1,
대정연안2_연안,2008-11-01,126.3275,33.22,85.0,33.09,22.69,0.43,2.1,6.85,8.18,315.0,4.0,5.0,24.0,15.0,33.0,0.13,6.0,18.0,1,
동해연안1_연안,2008-02-01,129.135,37.53555556,205.939,34.04,10.75,0.79,3.4,8.6979,7.86,311.027,3.6745,18.5847,83.3739,12.0,89.2171,0.386667,2.16872,22.575,1,
동해연안1_연안,2008-05-01,129.135,37.53555556,261.705,34.2,11.78,7.52,4.2,10.3441,7.94,21.1537,2.2155,1.1845,5.16,3.5,19.2757,1.14,11.9002,31.6759,1,
동해연안1_연안,2008-08-01,129.135,37.53555556,291.825,33.92,24.54,0.745,4.2,6.93857,8.15,63.389,0.45898,11.1935,2.235,16.0,14.2781,0.996,11.5841,24.181,1,
동해연안1_연안,2008-11-01,129.135,37.53555556,203.945,33.28,15.1,2.34,4.0,7.79938,8.07,221.092,5.705,11.071,74.601,11.0,85.199,1.57333,4.893,15.003,1,
동해연안2_연안,2008-02-01,129.1547222,37.50305556,209.823,34.15,11.19,0.672,3.2,8.61868,7.89,318.951,6.52839,20.5785,78.0601,10.0,86.31,0.586667,1.72148,26.877,1,
동해연안2_연안,2008-05-01,129.1547222,37.50305556,274.253,34.24,12.53,4.64,1.4,10.011,7.89,12.2725,1.74075,1.4814,4.56813,6.0,19.7099,0.98,13.401,27.0862,1,
동해연안2_연안,2008-08-01,129.1547222,37.50305556,254.442,33.76,24.28,0.154,2.2,7.24,8.05,114.52,0.36484,2.2547,2.643,8.0,16.1122,0.972,13.1044,8.099,1,
동해연안2_연안,2008-11-01,129.1547222,37.50305556,339.834,33.27,15.07,2.72,4.6,7.7605,8.07,226.044,6.169,9.871,76.432,10.0,86.573,1.73333,3.972,29.689,1,
동해연안3_연안,2008-02-01,129.1522222,37.52333333,176.06,34.2,11.36,0.784,4.4,8.5229,7.91,311.274,6.06809,19.5049,75.2229,11.0,88.3048,0.586667,7.01382,22.312,1,
동해연안3_연안,2008-05-01,129.1522222,37.52333333,316.63,34.22,12.71,7.72,3.8,9.07698,8.0,15.5712,1.1394,1.03605,6.0522,4.0,24.0632,1.10667,16.8716,34.797,1,
동해연안3_연안,2008-08-01,129.1522222,37.52333333,221.158,33.74,24.47,0.53,4.8,7.45,8.09,94.7126,0.36484,4.19144,2.984,7.0,12.1773,1.092,8.8285,15.013,1,
동해연안3_연안,2008-11-01,129.1522222,37.52333333,204.904,33.23,15.16,2.46,2.2,7.83968,8.07,217.81,5.585,10.517,70.961,10.0,81.29,1.72,4.744,22.384,1,
동해연안H1_항만,2008-02-01,129.1152778,37.54666667,331.573,33.7,9.9,1.21,7.4,8.72356,7.93,306.322,5.76122,17.2044,133.846,4.0,183.221,0.72,43.613,32.993,1,
동해연안H2_항만,2008-02-01,129.1402778,37.49666667,203.525,34.02,10.05,1.942,8.2,9.0676,7.98,261.003,4.41099,18.4314,120.668,4.0,128.664,0.693333,3.58498,28.482,1,
보령연안3_연안,2008-02-01,126.4916667,36.24583333,257.0,32.62,3.37,4.6408,6.0,10.58,8.23,407.098,3.0,22.0,151.0,1.4,274.0,0.791488,120.0,54.0,3,
보령연안3_연안,2008-05-01,126.4916667,36.24583333,123.0,31.9,13.81,1.82224,11.2,8.2,8.14,13.9558,1.0,18.0,17.0,3.3,152.442,0.98124,134.442,23.0,3,
보령연안3_연안,2008-08-01,126.4916667,36.24583333,243.0,30.83,26.79,2.15064,7.4,8.15,8.23,140.0,1.0,10.0,3.0,2.9,4.0,0.985983,0.0,46.0,3,
보령연안3_연안,2008-11-01,126.4916667,36.24583333,187.9,32.47,13.16,2.76272,3.2,9.44,8.12,75.0,11.6586,14.0,37.8495,2.3,54.5081,1.40484,5.0,48.2567,3,
부산연안4_환경관리,2008-02-01,129.09278,35.08583,192.0,33.83,11.71,0.59,4.1,9.79,8.12,8.0,6.0,18.0,99.0,1.7,105.0,0.35,0.0,19.0,1,
부산연안4_환경관리,2008-05-01,129.09278,35.08583,287.0,34.1,15.37,3.34,7.1,8.84,8.11,79.0,8.0,14.0,34.0,3.0,81.0,0.77,39.0,26.0,1,
부산연안4_환경관리,2008-08-01,129.09278,35.08583,283.0,33.24,19.1,12.93,5.6,7.83,8.14,67.0,1.0,6.0,32.0,2.0,53.0,1.77,21.0,19.0,1,
부산연안4_환경관리,2008-11-01,129.09278,35.08583,211.0,33.3,17.1,1.01,10.4,6.74,7.98,477.0,8.0,23.0,130.0,4.0,155.0,1.38,17.0,24.0,1,
부산연안5_환경관리,2008-02-01,129.04583,35.0475,227.0,33.99,10.7,0.64,6.0,9.7,8.12,8.0,6.0,20.0,105.0,2.5,111.0,0.27,0.0,30.0,1,
부산연안5_환경관리,2008-05-01,129.04583,35.0475,264.0,34.0,14.79,3.64,7.9,8.49,8.11,137.0,11.0,8.0,33.0,3.5,69.0,0.53,25.0,25.0,1,
부산연안5_환경관리,2008-08-01,129.04583,35.0475,321.0,31.88,20.66,8.59,6.6,8.21,8.22,181.0,3.0,16.0,37.0,2.0,44.0,1.34,5.0,43.0,1,
부산연안5_환경관리,2008-11-01,129.04583,35.0475,155.0,32.98,17.59,1.26,11.1,7.42,8.03,334.0,6.0,13.0,81.0,4.0,91.0,0.89,4.0,16.0,1,
삼척연안4_연안,2008-02-01,129.3669444,37.23333333,169.963,34.17,11.19,0.492,4.6,8.7266,7.88,284.034,4.99404,19.5049,88.9257,13.0,97.2066,1.02667,3.28682,24.877,1,
삼척연안4_연안,2008-05-01,129.3669444,37.23333333,223.237,34.2,15.39,0.548,1.2,8.71337,8.04,32.8262,1.3926,1.62985,18.0835,12.0,32.6895,1.42667,13.2134,25.6175,1,
삼척연안4_연안,2008-08-01,129.3669444,37.23333333,177.053,33.64,23.06,0.0934,2.2,7.35,8.17,123.963,0.45898,1.06286,5.212,13.0,10.8887,0.804,5.21774,13.511,1,
삼척연안4_연안,2008-11-01,129.3669444,37.23333333,290.299,33.41,16.48,1.614,5.8,7.0326,8.06,189.268,8.227,15.251,73.332,10.0,84.932,1.32,3.373,20.737,1,
삼척연안H2_항만,2008-02-01,129.3444444,37.22777778,382.095,33.93,10.81,0.804,4.2,8.6107,7.9,257.536,3.55175,20.7319,114.131,7.0,133.641,1.01333,15.9586,24.049,1,
서귀포연안2_연안,2008-02-01,126.4125,33.22944444,153.0,34.4,15.21,0.94,1.6,8.51,8.12,217.0,4.0,12.0,94.0,12.0,101.0,0.61,3.0,12.0,2,
서귀포연안2_연안,2008-05-01,126.4125,33.22944444,191.0,34.39,15.14,2.41,2.6,8.61,8.12,95.0,0.0,1.0,9.0,6.0,11.0,0.53,2.0,14.0,2,
서귀포연안2_연안,2008-08-01,126.4125,33.22944444,400.0,31.41,27.42,0.67,2.0,6.87,8.31,438.0,1.0,1.0,55.0,11.5,90.0,0.51,34.0,8.0,2,
서귀포연안2_연안,2008-11-01,126.4125,33.22944444,108.0,33.06,22.56,0.5,1.4,7.02,8.16,233.0,4.0,3.0,39.0,14.5,57.0,0.19,14.0,11.0,2,
아산연안3_연안,2008-02-01,126.5194444,37.08888889,486.0,31.86,2.34,18.8521,9.0,11.75,8.35,234.429,4.0,14.0,97.0,1.7,289.0,1.26174,188.0,47.0,1,
아산연안3_연안,2008-05-01,126.5194444,37.08888889,245.0,31.48,11.23,2.40488,9.2,8.73,8.08,61.2846,2.0,17.0,93.0,2.4,106.252,0.626535,11.2518,33.0,1,
아산연안3_연안,2008-08-01,126.5194444,37.08888889,307.0,30.76,23.75,2.10948,2.4,8.2,8.11,324.0,5.0,14.0,109.0,2.2,128.0,1.05216,14.0,62.0,1,
아산연안3_연안,2008-11-01,126.5194444,37.08888889,221.3,31.52,14.02,1.42112,5.6,7.54,7.9,198.0,18.7637,26.0,160.378,2.0,179.142,1.01245,0.0,47.0044,1,
양양연안1_연안,2008-02-01,128.7502778,38.0125,231.594,33.84,10.04,0.782,3.8,8.65818,7.96,314.741,2.99939,17.8179,96.6882,10.0,101.185,0.226667,1.49786,24.712,1,
양양연안1_연안,2008-05-01,128.7502778,38.0125,333.292,34.18,12.41,2.32,3.6,9.88295,7.96,22.93,1.93065,1.4814,5.15061,5.0,9.88286,1.9,2.8016,19.0082,1,
양양연안1_연안,2008-08-01,128.7502778,38.0125,154.426,33.84,25.04,0.28,4.0,6.73277,8.18,76.287,0.86692,2.9996,1.652,14.0,9.73208,1.416,7.21316,10.097,1,
양양연안1_연안,2008-11-01,128.7502778,38.0125,239.836,33.58,14.36,2.56,2.6,8.36326,8.12,215.813,4.463,8.58,60.962,12.0,69.953,1.30667,4.528,10.725,1,
양양연안2_연안,2008-02-01,128.8016667,37.94972222,228.953,33.83,9.92,0.732,3.0,8.69716,7.89,299.388,2.7232,19.1982,93.371,12.0,112.724,0.506667,16.6295,27.56,1,
양양연안2_연안,2008-05-01,128.8016667,37.94972222,244.425,34.15,12.17,3.8,2.8,10.1546,7.94,22.1688,3.13335,3.8566,5.38233,6.0,11.6925,1.9,3.1768,39.2031,1,
양양연안2_연안,2008-08-01,128.8016667,37.94972222,158.853,33.87,24.92,0.135,1.8,6.84352,8.18,89.1849,1.02382,2.85062,2.789,18.0,12.0712,1.56,8.25838,14.751,1,
양양연안2_연안,2008-11-01,128.8016667,37.94972222,223.608,33.47,14.38,2.12,4.2,8.29609,8.11,214.779,4.345,9.718,59.346,12.0,69.351,1.54667,5.66,26.052,1,
완도연안4_환경관리,2008-02-01,126.73889,34.24444,697.0,34.33,9.58,1.2,16.6,10.65,8.04,393.0,9.0,13.0,102.0,1.5,128.0,0.62,18.0,92.0,1,
완도연안4_환경관리,2008-05-01,126.73889,34.24444,466.0,34.36,14.19,4.77,41.2,9.36,8.15,167.0,4.0,8.0,140.0,1.9,156.0,0.62,13.0,26.0,1,
완도연안4_환경관리,2008-08-01,126.73889,34.24444,483.0,31.34,19.65,9.34,16.8,11.78,8.01,492.0,0.518,5.0,15.0,2.0,24.518,1.08,9.0,25.0,1,
완도연안4_환경관리,2008-11-01,126.73889,34.24444,858.0,33.59,14.95,2.91,14.8,8.72,8.1,377.0,4.0,6.0,162.0,2.0,179.0,0.23,13.0,33.0,1,
울산연안1_환경관리,2008-02-01,129.47667,35.52056,196.0,34.25,11.79,0.58,5.3,9.35,8.13,6.0,5.0,22.0,95.0,2.5,101.0,0.55,0.0,28.0,1,
울산연안1_환경관리,2008-05-01,129.47667,35.52056,204.0,34.32,15.67,1.38,4.0,9.09,8.12,30.0,3.0,4.0,3.0,4.0,19.0,0.51,13.0,10.0,1,
울산연안1_환경관리,2008-08-01,129.47667,35.52056,158.0,33.12,22.82,1.1,3.6,8.21,8.2,44.0,0.0,4.0,10.0,8.0,16.0,0.49,5.0,6.0,1,
울산연안1_환경관리,2008-11-01,129.47667,35.52056,201.0,33.46,17.55,0.28,13.0,6.9,7.95,455.0,6.0,15.0,130.0,4.0,141.0,0.65,5.0,27.0,1,
전주포연안2_연안,2008-02-01,126.4333333,35.8375,334.0,30.68,2.89,3.0488,39.5,9.31,8.42,117.0,4.0,29.0,320.0,0.5,332.0,1.05,8.0,54.0,2,
전주포연안2_연안,2008-05-01,126.4333333,35.8375,138.0,31.46,13.2,2.9236,39.0,9.21,8.03,23.0,0.5,26.0,12.0,5.0,34.5,2.07,22.0,33.0,2,
전주포연안2_연안,2008-08-01,126.4333333,35.8375,528.331,32.08,25.44,0.9086,39.8,6.40166,8.18,129.351,0.883626,16.839,22.1344,1.2,23.6869,2.64,0.66888,30.8906,2,
전주포연안2_연안,2008-11-01,126.4333333,35.8375,457.249,32.25,12.51,1.686,13.2,7.73,7.72,73.4959,2.06708,8.69915,18.6869,1.3,160.301,1.32,139.547,14.0517,2,
전주포연안3_연안,2008-02-01,126.3777778,35.77083333,475.0,30.55,3.3,3.7038,35.6,8.96,8.44,136.0,4.0,31.0,407.0,1.0,418.0,0.41,7.0,47.0,2,
전주포연안3_연안,2008-05-01,126.3777778,35.77083333,122.0,31.1,15.26,6.73406,35.6,8.78,8.13,28.0,0.3,21.0,33.0,8.0,62.3,1.95,29.0,33.0,2,
전주포연안3_연안,2008-08-01,126.3777778,35.77083333,503.273,31.05,25.64,1.17404,24.6,7.18012,8.0,68.3439,0.979478,16.6383,16.5374,3.5,20.6838,2.76,3.16697,38.1279,2,
전주포연안3_연안,2008-11-01,126.3777778,35.77083333,369.855,31.87,12.55,1.52558,5.4,7.14,7.78,40.7393,1.80505,6.28718,6.43853,3.5,117.016,1.68,108.773,11.4895,2,
전주포연안6_연안,2008-02-01,126.4416667,35.61666667,300.0,30.6,3.0,1.0644,32.6,8.71,8.37,138.0,3.0,50.0,228.0,1.5,238.0,0.45,7.0,59.0,1,
전주포연안6_연안,2008-05-01,126.4416667,35.61666667,172.0,31.21,15.34,3.56634,32.6,9.61,7.99,26.0,0.4,18.0,115.0,4.0,142.4,1.83,27.0,32.0,1,
전주포연안6_연안,2008-08-01,126.4416667,35.61666667,500.224,31.76,27.61,1.21416,23.4,6.79089,7.86,35.7738,0.610129,14.4166,12.5637,2.2,15.336,3.2,2.16216,23.6534,1,
전주포연안6_연안,2008-11-01,126.4416667,35.61666667,418.16,32.2,11.78,2.66734,5.0,8.12,7.85,99.0956,0.611389,10.0981,21.3439,2.0,160.724,1.32,138.769,14.2368,1,
제주연안2_연안,2008-02-01,126.4277778,33.50055556,209.0,34.47,14.12,0.75,1.5,8.22,8.15,319.0,3.0,8.0,78.0,16.0,84.0,1.01,3.0,10.0,1,
제주연안2_연안,2008-05-01,126.4277778,33.50055556,259.0,34.29,15.68,3.01,3.3,9.54,8.1,266.0,3.0,3.0,28.0,11.5,32.0,1.04,2.0,12.0,1,
제주연안2_연안,2008-08-01,126.4277778,33.50055556,500.113,31.26,26.03,1.23,1.3,7.16,8.22,409.0,2.91314,4.0,89.6516,10.5,153.176,0.43,60.6112,11.0,1,
제주연안2_연안,2008-11-01,126.4277778,33.50055556,129.0,33.11,21.33,0.34,2.6,6.92,8.1,395.0,11.0,5.0,84.0,8.0,111.0,0.14,16.0,17.0,1,
조천연안2_연안,2008-02-01,126.7327778,33.57388889,272.0,34.42,14.12,0.67,0.8,8.74,8.15,248.0,4.0,12.0,95.0,10.5,102.0,2.05,3.0,12.0,1,
조천연안2_연안,2008-05-01,126.7327778,33.57388889,229.0,34.34,15.66,1.98,2.0,9.07,8.12,233.0,3.0,3.0,31.0,11.0,36.0,1.69,2.0,11.0,1,
조천연안2_연안,2008-08-01,126.7327778,33.57388889,456.0,32.81,21.24,2.43,1.3,7.4,8.21,481.0,4.0,3.0,220.0,14.0,261.0,0.01,37.0,14.0,1,
조천연안2_연안,2008-11-01,126.7327778,33.57388889,162.0,32.72,20.36,1.35,2.3,6.67,8.12,408.0,10.0,7.0,92.0,9.5,113.0,0.43,11.0,17.0,1,
조천연안3_연안,2008-02-01,126.6663889,33.56055556,292.0,34.34,13.93,0.81,1.1,8.1,8.14,245.0,4.0,10.0,94.0,9.0,100.0,2.02,2.0,11.0,1,
조천연안3_연안,2008-05-01,126.6663889,33.56055556,220.0,34.32,15.46,1.88,1.8,8.98,8.08,297.0,4.0,4.0,39.0,9.0,44.0,2.64,1.0,12.0,1,
조천연안3_연안,2008-08-01,126.6663889,33.56055556,429.0,32.86,20.96,0.87,1.5,7.2,8.24,442.0,3.0,3.0,129.0,14.0,175.0,0.26,43.0,12.0,1,
조천연안3_연안,2008-11-01,126.6663889,33.56055556,120.0,32.61,20.42,1.32,5.4,7.14,8.12,402.0,11.0,4.0,80.0,8.0,102.0,0.21,11.0,16.0,1,
주문진연안1_연안,2008-02-01,128.8375,37.88583333,218.596,33.82,10.12,0.536,3.2,8.80659,7.88,312.513,3.12213,18.5847,98.1533,9.0,105.979,0.466667,4.70308,28.932,1,
주문진연안1_연안,2008-05-01,128.8375,37.88583333,313.955,34.22,11.18,2.5,2.0,9.74292,7.89,52.8725,5.064,6.38025,23.0922,5.0,50.562,1.9,22.4058,29.84,1,
주문진연안1_연안,2008-08-01,128.8375,37.88583333,303.794,33.23,25.32,1.66,1.2,7.71314,8.15,47.2666,0.55312,4.34042,3.337,4.0,9.39292,1.512,5.5028,21.864,1,
주문진연안1_연안,2008-11-01,128.8375,37.88583333,298.977,33.54,14.55,2.344,4.0,8.31,8.1,209.13,5.056,8.911,64.18,11.0,71.427,1.94667,2.191,24.42,1,
주문진연안2_연안,2008-02-01,128.8466667,37.88777778,283.359,33.89,10.41,0.726,3.4,8.82417,7.91,340.744,3.2142,17.5111,89.2832,12.0,94.4425,0.866667,1.9451,26.241,1,
주문진연안2_연안,2008-05-01,128.8466667,37.88777778,314.161,33.9,11.1,3.68,1.0,9.93713,7.62,55.6637,5.3805,3.11435,26.9318,5.0,47.5893,1.38,15.277,46.5467,1,
주문진연안2_연안,2008-08-01,128.8466667,37.88777778,157.541,33.87,24.75,0.195,3.2,6.63821,8.14,89.1849,1.2121,3.29756,2.564,13.0,10.6092,1.368,6.83308,11.341,1,
주문진연안2_연안,2008-11-01,128.8466667,37.88777778,318.937,33.36,14.65,2.54,4.2,8.53655,8.11,168.224,4.105,10.127,49.147,11.0,58.984,1.42667,5.732,23.707,1,
주문진연안3_연안,2008-02-01,128.8522222,37.89416667,197.708,33.89,10.63,0.614,3.8,8.73686,7.93,344.458,2.87664,18.7381,90.38,12.0,96.0963,0.626667,2.83958,20.552,1,
주문진연안3_연안,2008-05-01,128.8522222,37.89416667,262.734,34.05,11.27,1.898,2.6,9.78166,7.82,43.4837,4.46265,3.8566,14.8664,5.0,25.9764,1.38,6.6474,27.2698,1,
